parcelid,lat,lng,formatted address,# ROOFTOP address fetched
11628757,34.065136,-118.380264,"130 S Willaman Dr, Beverly Hills, CA 90211, USA",2
11648219,34.078041,-118.462463,"257 Ashdale Pl, Los Angeles, CA 90049, USA",1
11656392,34.094698,-118.395899,"1016 Hillcrest Rd, Beverly Hills, CA 90210, USA",2
11662706,34.04219,-118.522406,"771 Ocampo Dr, Pacific Palisades, CA 90272, USA",2
11668123,34.054486,-118.521423,"1404 Chautauqua Blvd, Pacific Palisades, CA 90272, USA",2
11680689,34.06528,-118.650034,"23314 Pompano St, Malibu, CA 90265, USA",1
11691190,34.072479,-118.49743,"13151 Boca De Canon Ln, Los Angeles, CA 90049, USA",1
11712545,34.00687,-118.350356,"4305 Don Felipe Dr, Los Angeles, CA 90008, USA",2
11729044,34.026223,-118.318909,"2340 W 31st St, Los Angeles, CA 90018, USA",3
11734411,34.033999,-118.32593,"2510 8th Ave, Los Angeles, CA 90018, USA",1
11735649,34.036147,-118.343438,"2129 S Palm Grove Ave, Los Angeles, CA 90016, USA",1
11768755,34.005447,-118.259337,"932 E 43rd St, Los Angeles, CA 90011, USA",2
11823247,34.054051,-118.192531,"1307 Stone St, Los Angeles, CA 90063, USA",2
11837958,34.048787,-118.157381,"1200 Pebbledon St, Monterey Park, CA 91754, USA",2
11838457,34.05191,-118.144715,"1090 Alpine Terrace, Monterey Park, CA 91754, USA",1
11870435,34.031808,-118.117145,"1628 Via Napoli, Montebello, CA 90640, USA",2
11882298,34.115164,-118.147748,"1735 Mission St, South Pasadena, CA 91030, USA",2
11967767,34.112951,-118.211694,"962 Mayo St, Los Angeles, CA 90042, USA",2
11982776,34.068352,-118.313921,"318 S Wilton Pl, Los Angeles, CA 90020, USA",1
11988404,34.079235,-118.374722,"445 N Croft Ave, West Hollywood, CA 90048, USA",1
11991717,34.08137,-118.29916,"600 N Mariposa Ave, Los Angeles, CA 90004, USA",3
12028663,34.114679,-118.325025,"2504 Hargrave Dr, Los Angeles, CA 90068, USA",1
12030196,34.131086,-118.338578,"3466 Wonder View Dr, Los Angeles, CA 90068, USA",2
12043010,34.22685,-118.251887,"3324 Altura Ave, Glendale, CA 91214, USA",2
12045793,34.213402,-118.235975,"2616 Montrose Ave, Montrose, CA 91020, USA",2
12057571,34.175807,-118.270219,"1706 Highland Ave, Glendale, CA 91202, USA",1
12080711,34.14225,-118.201084,"5220 Townsend Ave, Los Angeles, CA 90041, USA",2
12084462,34.130017,-118.23713,"1404 Marion Dr, Glendale, CA 91205, USA",2
12098173,34.138844,-118.175212,"142 Annandale Rd, Pasadena, CA 91105, USA",1
12098557,34.130102,-118.175402,"1305 Clubhouse Dr, Pasadena, CA 91105, USA",2
12099024,34.120966,-118.1683,"1027 San Pascual Ave, Los Angeles, CA 90042, USA",3
12104694,34.161351,-118.146341,"899 N Marengo Ave, Pasadena, CA 91103, USA",2
12112539,34.139003,-118.117578,"405 S Sierra Bonita Ave, Pasadena, CA 91106, USA",2
12129467,34.167206,-118.039217,No result,0
12154505,34.200297,-118.19674,"4385 Commonwealth Ave, La Cañada Flintridge, CA 91011, USA",2
12156751,34.20173,-118.182109,"4838 Alminar Ave, La Cañada Flintridge, CA 91011, USA",2
12157730,34.18877,-118.170077,"2540 Vista Laguna Terrace, Pasadena, CA 91103, USA",1
12159960,34.188773,-118.158875,"2510 Lincoln Ave, Altadena, CA 91001, USA",1
12165648,34.175427,-118.13818,"1718 N Madison Ave, Pasadena, CA 91104, USA",1
12171626,34.171045,-118.124498,"1471 N Chester Ave, Pasadena, CA 91104, USA",2
12192489,33.980024,-118.308762,"6512 S Western Ave, Los Angeles, CA 90047, USA",3
12205751,33.964585,-118.295149,"1129 W 82nd St, Los Angeles, CA 90044, USA",1
12234279,33.93453,-118.271543,"202 E 111th St, Los Angeles, CA 90061, USA",2
12239155,33.9304,-118.265258,"11417 S Avalon Blvd, Los Angeles, CA 90061, USA",3
12267070,33.908521,-118.24655,"1708 N Elva Ave, Compton, CA 90222, USA",1
12285322,33.908591,-118.204348,"1701 E Pine St, Compton, CA 90221, USA",1
12287016,33.890671,-118.211657,"621 S Burris Ave, Compton, CA 90221, USA",1
12304401,33.949888,-118.207264,"9313 California Ave, South Gate, CA 90280, USA",3
12332292,33.945176,-118.125908,"8434 Quinn St, Downey, CA 90241, USA",3
12338275,33.918334,-118.146376,"8364 Borson St, Downey, CA 90242, USA",1
12348751,33.908885,-118.128062,No result,0
12369197,34.006232,-118.15873,"5411 Pueblo Ct, Commerce, CA 90040, USA",3
12371127,34.012826,-118.143067,"6029 Fairfield St, East Los Angeles, CA 90022, USA",2
12380774,33.996193,-118.11432,"848 S Montebello Blvd, Montebello, CA 90640, USA",1
12419914,33.860278,-118.072672,"18830 Fagan Ave, Artesia, CA 90701, USA",2
12424055,33.855988,-118.064344,"12545 Sinatra St, Cerritos, CA 90703, USA",1
12463418,33.82891,-118.175759,"3871 Brayton Ave, Long Beach, CA 90807, USA",1
12501064,33.795754,-118.193603,"2120 Pacific Avenue, Long Beach, CA 90806, USA",3
12519770,33.792327,-118.095882,"7045 E Los Santos Dr, Long Beach, CA 90815, USA",1
12593846,33.838925,-118.304879,"20938 La Salle Ave, Torrance, CA 90501, USA",1
12609754,33.811071,-118.323261,"2318 W 236th St, Torrance, CA 90501, USA",1
12639805,33.798903,-118.304993,"1521 W 249th St, Harbor City, CA 90710, USA",1
12667140,33.823552,-118.375021,"1056 Avenue D, Redondo Beach, CA 90277, USA",1
12681100,33.817654,-118.363885,"4709 Vanderhill Rd, Torrance, CA 90505, USA",1
12681876,33.808439,-118.364036,"4539 Highgrove Ave, Torrance, CA 90505, USA",2
12687779,33.766925,-118.418536,"2801 Vía Alvarado, Palos Verdes Estates, CA 90274, USA",1
12689635,33.789792,-118.390677,"1200 Vía Gabriel, Palos Verdes Estates, CA 90274, USA",1
12703267,33.76859,-118.330313,"31 Deerhill Dr, Rolling Hills Estates, CA 90274, USA",1
12705866,33.780705,-118.366775,"4915 Blackhorse Rd, Rancho Palos Verdes, CA 90275, USA",1
12733913,33.916277,-117.980696,"16366 Grayville Dr, La Mirada, CA 90638, USA",2
12744556,33.914492,-118.097904,"11032 Borson St, Norwalk, CA 90650, USA",3
12753693,33.900698,-118.046866,"14359 Carmenita Rd, Norwalk, CA 90650, USA",2
12788569,33.960602,-118.01955,"14214 Valna Dr, Whittier, CA 90605, USA",2
12797904,33.954074,-118.034313,"13638 Danbrook Dr, Whittier, CA 90605, USA",2
12845438,33.964385,-117.936114,"1782 Sharpless Dr, La Habra Heights, CA 90631, USA",1
12853062,34.067661,-117.859359,"101 Horseshoe Cir, West Covina, CA 91791, USA",2
12882203,34.07724,-117.739437,"678 Russell Pl, Pomona, CA 91767, USA",1
12903650,34.094636,-117.835418,"1421 Windsor Dr, San Dimas, CA 91773, USA",1
12919057,34.097988,-117.922118,"16612 E Bellbrook St, Covina, CA 91722, USA",1
12924271,34.091,-117.885019,"518 N 1st Ave, Covina, CA 91723, USA",2
12929770,34.079652,-117.924668,"1042 E Swanee Ln, West Covina, CA 91790, USA",2
12948116,34.071095,-117.912109,"121 S Cherrywood St, West Covina, CA 91791, USA",2
12949824,34.065835,-117.872009,"3401 E Jodee Dr, West Covina, CA 91791, USA",2
12951205,34.064416,-117.903064,"607 S Hillward Ave, West Covina, CA 91791, USA",1
12954421,34.050447,-117.908454,"1347 S Azusa Ave, West Covina, CA 91791, USA",1
12995045,34.080109,-118.027783,"4019 Cypress Ave, El Monte, CA 91731, USA",1
13004323,34.069735,-118.048398,"10212 Brockway St, El Monte, CA 91733, USA",1
13009031,34.093352,-118.055491,"5018 Kauffman Ave, Temple City, CA 91780, USA",1
13024114,34.111504,-117.891951,"18428 E Kirkwall Rd, Azusa, CA 91702, USA",1
13029920,34.127297,-117.874617,"655 S Grand Ave, Glendora, CA 91740, USA",2
13032155,34.147472,-117.870265,"705 Rainbow Dr, Glendora, CA 91741, USA",1
13032723,34.141836,-117.866955,"201 W Whitcomb Ave, Glendora, CA 91741, USA",2
13044485,34.135906,-117.827906,"105 Grand Oaks Dr, Glendora, CA 91741, USA",1
13051070,34.122184,-117.721699,"2116 Mercer Ct, Claremont, CA 91711, USA",2
13061059,34.029541,-117.787319,"24400 Gable Ct, Diamond Bar, CA 91765, USA",1
13069273,34.03374,-117.868642,"19810 Hidden Trail Pl, Walnut, CA 91789, USA",2
13072979,34.041872,-117.86678,"19825 Sunset Vista Rd, Walnut, CA 91789, USA",2
13082076,34.009272,-117.883277,"19146 E Elberland St, West Covina, CA 91792, USA",2
13087024,34.021522,-117.907022,"2805 Glenhurst Pl, West Covina, CA 91792, USA",1
13096871,34.03334,-117.933887,"16131 Glenhope Dr, La Puente, CA 91744, USA",1
13100445,33.990884,-117.851989,"1522 Dab Ct, Walnut, CA 91789, USA",1
13835325,33.765263,-117.879299,"2205 N Towner St, Santa Ana, CA 92706, USA",1
13836032,33.772406,-117.873741,"610 W Jonquil Rd, Santa Ana, CA 92706, USA",1
13853344,33.921112,-117.973605,"950 Briercliff Dr, La Habra, CA 90631, USA",2
13869364,33.867011,-117.965245,No result,0
13900831,33.878161,-117.998168,"5600 Beach Blvd, Buena Park, CA 90621, USA",2
13901030,33.876436,-117.993306,"8022 Franklin St, Buena Park, CA 90621, USA",1
13909332,33.854209,-117.980596,"1335 N Knollwood Cir, Anaheim, CA 92801, USA",3
13926160,33.777938,-118.081274,"2982 Tigertail Dr, Los Alamitos, CA 90720, USA",2
13964542,33.729742,-117.62833,"16021 Hope St, Silverado, CA 92676, USA",1
13992805,33.831089,-117.951241,"211 S Emerald St, Anaheim, CA 92804, USA",1
14016734,33.85123,-118.009054,"7117 El Viento Way, Buena Park, CA 90620, USA",2
14037594,33.743452,-118.018029,"15061 Columbia Ln, Huntington Beach, CA 92647, USA",1
14060912,33.696654,-117.957485,"9813 Flamingo Ave, Fountain Valley, CA 92708, USA",3
14062569,33.690543,-117.963846,"18756 Deodar St, Fountain Valley, CA 92708, USA",1
14080239,33.717857,-118.067961,"3262 Gilbert Dr, Huntington Beach, CA 92649, USA",2
14080896,33.729158,-118.062415,"3802 Montego Dr, Huntington Beach, CA 92649, USA",1
14100662,33.795899,-118.013346,"11464 Pinckney Way, Cypress, CA 90630, USA",1
14106643,33.812646,-118.03228,"5751 Mildred Ln, Cypress, CA 90630, USA",3
14122208,33.83332,-118.042903,"5162 New Mexico Ln, Cypress, CA 90630, USA",2
14124109,33.854525,-118.041969,"7432 Bourbon Ln, La Palma, CA 90623, USA",2
14137729,33.901284,-117.897271,"1625 Sandalwood Ave, Fullerton, CA 92835, USA",2
14147293,33.899918,-117.922365,"541 Riviera Ct, Fullerton, CA 92835, USA",1
14147899,33.908943,-117.921595,"600 Arbolado Dr, Fullerton, CA 92835, USA",1
14154962,33.938792,-117.907752,"1248 Beechwood Dr, Brea, CA 92821, USA",3
14155246,33.939705,-117.903465,"1390 Site Dr, Brea, CA 92821, USA",3
14159202,33.931792,-117.885604,"638 Lennox Ct, Brea, CA 92821, USA",3
14183397,33.879821,-117.826308,"5524 Rich Hill Way, Yorba Linda, CA 92886, USA",3
14183819,33.886404,-117.826875,"5107 Richfield Rd, Yorba Linda, CA 92886, USA",3
14197622,33.872293,-117.767437,"1265 N Andrea Ln, Anaheim, CA 92807, USA",2
14199095,33.880685,-117.754736,"5560 Ave Florencia, Yorba Linda, CA 92887, USA",2
14234403,33.800346,-117.828561,"2319 E Oakmont Ave, Orange, CA 92867, USA",1
14242031,33.777833,-117.806109,"4409 E Larkstone Cir, Orange, CA 92869, USA",2
14246425,33.762195,-117.82057,"13812 Ridgecrest Cir, Tustin, CA 92780, USA",2
14246586,33.767577,-117.81675,"18101 Oak Ridge Dr, Santa Ana, CA 92705, USA",2
14250632,33.754929,-117.856857,"1035 N Logan St, Santa Ana, CA 92701, USA",3
14254918,33.75193,-117.810958,"14572 Gylah Ln, Tustin, CA 92780, USA",2
14263682,33.716263,-117.892703,"1802 W Pendleton Ave, Santa Ana, CA 92704, USA",2
14281930,33.645719,-117.907098,"221 E 21st St, Costa Mesa, CA 92627, USA",2
14282053,33.643005,-117.903624,"333 E 21st St, Costa Mesa, CA 92627, USA",3
14311465,33.660203,-117.797699,"9 Cashew, Irvine, CA 92612, USA",2
14314736,33.618447,-117.859594,"1842 Port Carlow Pl, Newport Beach, CA 92660, USA",1
14330182,33.547269,-117.788676,"415 Jasmine St, Laguna Beach, CA 92651, USA",2
14333356,33.740731,-117.786043,"2351 Burnham Dr, Tustin, CA 92782, USA",2
14334592,33.761934,-117.793829,"11662 Marble Arch Dr, Santa Ana, CA 92705, USA",2
14363379,33.684341,-117.658208,"8 Lunette Ave, Foothill Ranch, CA 92610, USA",1
14376492,33.625704,-117.697602,"23122 Tulip St, Lake Forest, CA 92630, USA",2
14381320,33.597699,-117.692132,"25092 Barents, Laguna Hills, CA 92653, USA",3
14384969,33.588622,-117.716578,"24 Hawksmoor, Aliso Viejo, CA 92656, USA",2
14387598,33.588866,-117.68974,"25191 Luna Bonita Dr, Laguna Hills, CA 92653, USA",1
14389257,33.575001,-117.69622,"24862 Buckboard Ln, Laguna Hills, CA 92653, USA",2
14389772,33.590776,-117.681959,"22 Via Nova, Laguna Hills, CA 92653, USA",3
14391505,33.586035,-117.745022,"6 Scrub Oak, Aliso Viejo, CA 92656, USA",3
14424897,33.488445,-117.638909,"28451 Camino Dimora, San Juan Capistrano, CA 92675, USA",2
14427796,33.494262,-117.724549,"23232 Mindanao Cir, Dana Point, CA 92629, USA",3
14478496,33.628705,-117.629986,"23001 Bouquet Canyon, Mission Viejo, CA 92692, USA",1
14481734,33.610214,-117.576603,"9 Whitehollow, Coto De Caza, CA 92679, USA",1
14493946,33.630775,-117.647046,"27681 Chapala, Mission Viejo, CA 92692, USA",2
10714236,34.22836,-118.60973,"22160 Parthenia St, West Hills, CA 91304, USA",1
10715738,34.209738,-118.614084,"7653 Nita Ave, Canoga Park, CA 91304, USA",2
10715861,34.210792,-118.618328,"7722 Sale Ave, Canoga Park, CA 91304, USA",1
14393371,33.563526,-117.737185,"17 Sunswept Mesa, Aliso Viejo, CA 92656, USA",2
17240972,34.286737,-118.675265,"5945 Indian Terrace Dr, Simi Valley, CA 93063, USA",1
17194178,34.175114,-118.966349,"210 Via Hacienda, Thousand Oaks, CA 91320, USA",2
17204045,34.274572,-118.86473,"14149 Stagecoach Trail, Moorpark, CA 93021, USA",1
11178763,34.457308,-118.625295,"29778 Cambridge Ave, Castaic, CA 91384, USA",2
14461526,33.566465,-117.597838,"7 Rocky Mountain, Coto De Caza, CA 92679, USA",3
14002222,33.783003,-118.066885,"12322 Provincetown St, Seal Beach, CA 90740, USA",2
17153446,34.188398,-119.228461,"4301 Waterside Ln, Oxnard, CA 93035, USA",1
11114705,34.442399,-118.55526,"27633 Olive Mill Ct, Santa Clarita, CA 91354, USA",1
11148995,34.429824,-118.436066,"17220 Sierra Sunrise Ln, Santa Clarita, CA 91387, USA",2
13966073,33.740263,-117.97218,"8982 Bishop Ave, Westminster, CA 92683, USA",1
11267634,34.672076,-118.21062,"43421 45th St W, Lancaster, CA 93536, USA",3
11324609,34.567554,-118.171512,"2449 Delicious Ln, Palmdale, CA 93551, USA",1
17122870,34.241597,-119.050632,"111 Camarillo Dr, Camarillo, CA 93010, USA",1
17235953,34.306913,-118.753895,"4053 Snowgoose St, Simi Valley, CA 93065, USA",2
17129559,34.220045,-119.007538,"4668 Refugio Ct, Camarillo, CA 93012, USA",2
11309615,34.708846,-118.062926,"45424 Spahn Ln, Lancaster, CA 93535, USA",1
11188862,34.597239,-118.155285,"1338 Stanfill Rd, Palmdale, CA 93551, USA",1
14386982,33.598354,-117.730258,"10 Emerald Terrace, Aliso Viejo, CA 92656, USA",2
11949345,34.12364,-118.264509,"3924 Brunswick Ave, Los Angeles, CA 90039, USA",3
17052920,34.45143,-119.28227,"741 Fernando Dr, Ojai, CA 93023, USA",2
14360730,33.644597,-117.757771,"25 Triana, Irvine, CA 92618, USA",2
17052553,34.454502,-119.277337,"2261 Maricopa Hwy, Ojai, CA 93023, USA",2
17055710,34.457352,-119.23707,"918 Sunset Pl, Ojai, CA 93023, USA",2
17082239,34.281403,-119.24376,"413 Appian Way, Ventura, CA 93003, USA",1
17090199,34.293112,-119.167646,"120 Alpine Ave, Ventura, CA 93004, USA",2
17133796,34.231949,-119.045354,"1463 Mandalay Ct, Camarillo, CA 93010, USA",2
17137372,34.229891,-119.029799,"1500 Temple Ave, Camarillo, CA 93010, USA",3
17141900,34.23701,-118.989992,"5766 Brandywine Ct, Camarillo, CA 93012, USA",1
17145808,34.227825,-119.196565,"2261 Oakhill Cir, Oxnard, CA 93036, USA",2
17193836,34.175294,-118.988661,"5315 Via Rincon, Thousand Oaks, CA 91320, USA",1
17193859,34.176069,-118.989883,"140 Via Ricardo, Thousand Oaks, CA 91320, USA",1
17198017,34.269481,-118.902751,"11550 Northdale Dr, Moorpark, CA 93021, USA",2
17221038,34.276292,-118.807265,"372 Algonquin Dr, Simi Valley, CA 93065, USA",2
17222029,34.248571,-118.801677,"108 Silverlake Ct, Simi Valley, CA 93065, USA",1
17222375,34.248114,-118.817087,"850 Links View Dr, Simi Valley, CA 93065, USA",2
17225662,34.231188,-118.793322,"546 Rustic Hills Dr, Simi Valley, CA 93065, USA",2
17240212,34.286524,-118.689822,"5264 Mohave Dr, Simi Valley, CA 93063, USA",1
17248964,34.257777,-118.779379,"1075 Hillview Cir, Simi Valley, CA 93065, USA",2
17250592,34.268948,-118.75471,"1705 Ysrella Ave, Simi Valley, CA 93065, United States",1
17252811,34.257603,-118.75153,"2349 Fitzgerald Rd, Simi Valley, CA 93065, USA",2
17252911,34.254311,-118.747526,"820 Ashford St, Simi Valley, CA 93065, USA",2
17255092,34.274459,-118.752539,"2308 Graceland St, Simi Valley, CA 93065, USA",2
17268497,34.199646,-118.891561,"1304 Marian Ave, Thousand Oaks, CA 91360, USA",1
17274192,34.187106,-118.862549,"888 Benson Way, Thousand Oaks, CA 91360, USA",3
17292476,34.136339,-118.867508,"480 Upper Lake Rd, Westlake Village, CA 91361, USA",2
17292635,34.130864,-118.892422,"588 W Stafford Rd, Thousand Oaks, CA 91361, USA",2
17300140,34.205648,-118.701728,"85 Saddlebow Rd, Bell Canyon, CA 91307, USA",2
10727204,34.18898,-118.642638,"6527 N Platt Ave, West Hills, CA 91307, USA",2
10735776,34.16788,-118.651996,"24130 Killion St, Woodland Hills, CA 91367, USA",1
10757091,34.157892,-118.626878,"4816 Dunman Ave, Woodland Hills, CA 91364, USA",2
10764780,34.202763,-118.546437,"18942 Wyandotte St, Reseda, CA 91335, USA",2
10768250,34.211295,-118.581203,"20541 Stagg St, Canoga Park, CA 91306, USA",2
10787219,34.187519,-118.561641,"6429 Bothwell Rd, Reseda, CA 91335, USA",1
10802295,34.166898,-118.543302,"18720 Linnet St, Tarzana, CA 91356, USA",1
10806410,34.164449,-118.571373,"5205 Winnetka Ave, Woodland Hills, CA 91364, USA",2
10814338,34.152238,-118.543966,"18843 Paseo Nuevo Dr, Tarzana, CA 91356, USA",1
10816908,34.150823,-118.519083,"4347 Coronet Dr, Encino, CA 91316, USA",2
10824191,34.21675,-118.441036,"14106 Lanark St, Panorama City, CA 91402, USA",2
10834288,34.199884,-118.50665,"17126 Enadia Way, Van Nuys, CA 91406, USA",1
10855365,34.163297,-118.462383,"15111 Otsego St, Sherman Oaks, CA 91403, USA",2
10855388,34.163667,-118.46407,"15202 Hartsook St, Van Nuys, CA 91403, USA",3
10855925,34.159673,-118.455315,"4905 Willis Ave, Van Nuys, CA 91403, USA",2
10872739,34.216851,-118.410845,"8030 Bonfield Ave, North Hollywood, CA 91605, USA",1
10885819,34.185111,-118.423027,"6309 Fulton Ave, Van Nuys, CA 91401, USA",2
10886531,34.185004,-118.417561,"6283 Van Noord Ave, Van Nuys, CA 91401, USA",1
10900833,34.155804,-118.379497,"4657 Tujunga Ave, North Hollywood, CA 91602, USA",2
10902421,34.161952,-118.400802,"5022 Laurelgrove Ave, Valley Village, CA 91607, USA",2
10904465,34.160038,-118.429322,"13606 Morrison St, Sherman Oaks, CA 91423, USA",2
10974177,34.295008,-118.422562,"919 8th St, San Fernando, CA 91340, USA",2
10978627,34.285164,-118.418019,"13103 Vaughn St, San Fernando, CA 91340, USA",1
10982449,34.283758,-118.381381,"11450 Terra Vista Way, Sylmar, CA 91342, USA",2
10989437,34.255018,-118.355659,"10202 Wheatland Ave, Sunland-Tujunga, CA 91040, USA",2
10991704,34.263502,-118.338576,"9500 Wentworth St, Sunland-Tujunga, CA 91040, USA",1
10992856,34.268042,-118.321284,"8633 Le Berthon St, Sunland-Tujunga, CA 91040, USA",1
11019054,34.271404,-118.457661,"14918 Brand Blvd, Mission Hills, CA 91345, USA",2
11019552,34.277374,-118.436733,"11455 Ilex Ave, San Fernando, CA 91340, USA",2
11053830,34.226891,-118.48279,"16051 Napa St, North Hills, CA 91343, USA",2
11055159,34.249524,-118.489621,"16401 Labrador St, North Hills, CA 91343, USA",1
11056581,34.260924,-118.48796,"16318 San Jose St, Granada Hills, CA 91344, USA",1
11057172,34.2685,-118.487744,"16324 Jonfin St, Granada Hills, CA 91344, USA",1
11057295,34.277952,-118.490671,"16455 Kalisher St, Granada Hills, CA 91344, USA",2
11071600,34.266254,-118.578638,"10758 Delco Ave, Chatsworth, CA 91311, USA",2
11089760,34.249351,-118.564532,"19819 Labrador St, Chatsworth, CA 91311, USA",1
11104618,34.421266,-118.474644,"27515 Eveningshade Ave, Canyon Country, CA 91351, USA",1
11110016,34.447893,-118.505296,"21132 Cedarfalls Dr, Santa Clarita, CA 91350, USA",1
11162089,34.435374,-118.384756,"14248 Sequoia Rd, Santa Clarita, CA 91387, USA",2
11176758,34.503455,-118.61998,"27702 Wilderness Pl, Castaic, CA 91384, USA",1
11178342,34.461509,-118.616613,"29910 Saguaro St, Castaic, CA 91384, USA",1
11178442,34.46035,-118.617583,"29845 Pinecone Pl, Castaic, CA 91384, USA",1
11189581,34.599275,-118.158937,"1565 Berkshire Dr, Palmdale, CA 93551, USA",1
11189881,34.58782,-118.163994,"38813 Cambria Way, Palmdale, CA 93551, USA",1
11204702,34.569931,-118.089426,"2217 E Ave R-4, Palmdale, CA 93550, USA",2
11213746,34.567207,-118.05365,"37662 42nd St E, Palmdale, CA 93552, USA",3
11214307,34.57604,-118.049744,"38136 Aspencade Ct, Palmdale, CA 93552, USA",2
11248529,34.618286,-117.84337,"16107 Sweetaire Ave, Lancaster, CA 93535, USA",2
11289190,34.69935,-118.130055,"44900 Division St, Lancaster, CA 93535, USA",1
11292447,34.698161,-118.120941,"44860 5th St E, Lancaster, CA 93535, USA",2
11301132,34.681679,-118.079343,"43944 San Francisco Ave, Lancaster, CA 93535, USA",2
11315063,34.706575,-118.096394,"45320 18th St E, Lancaster, CA 93535, USA",2
11319031,34.647029,-118.257475,"42061 Ivesgrove Dr, Quartz Hill, CA 93536, USA",1
11334609,34.659395,-118.37985,"14403 Ashtree Dr, Lake Hughes, CA 93532, USA",2
11392621,33.977688,-118.325854,"3018 W 67th St, Los Angeles, CA 90043, USA",3
11447804,33.861154,-118.33959,"3815 187th St, Torrance, CA 90504, USA",2
11454301,33.978058,-118.379841,"6666 S Halm Ave, Los Angeles, CA 90056, USA",1
11460070,33.974324,-118.403825,"6502 Firebrand St, Los Angeles, CA 90045, USA",2
11462197,33.964498,-118.430388,"8005 S Bell Crest Dr, Los Angeles, CA 90045, USA",1
11462602,33.963497,-118.429988,"7530 W 80th St, Los Angeles, CA 90045, USA",2
11471914,33.930046,-118.425036,"657 W Acacia Ave, El Segundo, CA 90245, USA",3
11479521,33.921734,-118.401436,"424 California St, El Segundo, CA 90245, USA",1
11502673,33.892384,-118.40069,"1901 N Poinsettia Ave, Manhattan Beach, CA 90266, USA",2
11540383,33.993157,-118.431591,"4236 Mildred Ave, Los Angeles, CA 90066, USA",2
11550375,34.007703,-118.445392,"3462 Moore St, Los Angeles, CA 90066, USA",2
11551758,34.008666,-118.43829,"3560 Colonial Ave, Los Angeles, CA 90066, USA",3
11556831,34.021534,-118.419244,"3466 Military Ave, Los Angeles, CA 90034, USA",2
11586600,34.007907,-118.462639,"1739 Sunset Ave, Santa Monica, CA 90405, USA",1
11625235,34.057771,-118.398986,"462 S Beverwil Dr, Beverly Hills, CA 90212, USA",2
11656347,34.099336,-118.394095,"1100 N Hillcrest Rd, Beverly Hills, CA 90210, USA",2
11666667,34.049282,-118.544744,"16633 Linda Terrace, Pacific Palisades, CA 90272, USA",1
11700666,34.001473,-118.340718,"3837 Fairway Blvd, View Park, CA 90043, USA",2
11762273,33.990804,-118.243927,"5707 Long Beach Ave, Vernon, CA 90058, USA",2
11813212,34.081747,-118.18534,"4524 Bowman Blvd, Los Angeles, CA 90032, USA",2
11827950,34.0284,-118.17235,"500 S Sydney Dr, East Los Angeles, CA 90022, USA",2
11846196,34.048419,-118.110051,"800 Tegner Dr, Monterey Park, CA 91755, USA",2
11850314,34.035749,-118.122636,"2349 Fulton Ave, Monterey Park, CA 91755, USA",1
11850704,34.035975,-118.138824,"2312 Hendricks Ave, Monterey Park, CA 91754, USA",2
11858033,34.051259,-118.106566,"7253 Teresa Ave, Rosemead, CA 91770, USA",1
11858891,34.021728,-118.090116,"409 E Oakmont Dr, Montebello, CA 90640, USA",2
11920948,34.124585,-118.081838,"6854 La Presa Dr, San Gabriel, CA 91775, USA",2
11928127,34.112624,-118.05559,"9855 Flaherty St, Temple City, CA 91780, USA",1
11928342,34.111257,-118.083117,"6212 Bion Ave, San Gabriel, CA 91775, USA",2
11954345,34.091944,-118.24461,"2344 Vista Gordo Dr, Los Angeles, CA 90026, USA",3
11958679,34.097107,-118.226327,"3336 Granada St, Los Angeles, CA 90065, USA",2
11967210,34.112936,-118.199191,"530 N Ave 54, Los Angeles, CA 90042, USA",3
11969014,34.124113,-118.225806,"3920 W Ave 42, Los Angeles, CA 90065, USA",2
11972069,34.118333,-118.211476,"4804 Hub St, Los Angeles, CA 90042, USA",2
11983840,34.067126,-118.335217,"362 S Las Palmas Ave, Los Angeles, CA 90020, USA",1
11984093,34.065068,-118.338449,"458 S Highland Ave, Los Angeles, CA 90036, USA",1
11985502,34.066402,-118.361322,"532 S Fairfax Ave, Los Angeles, CA 90036, USA",2
11990873,34.073271,-118.301658,"112 S Ardmore Ave, Los Angeles, CA 90004, USA",3
11996064,34.086932,-118.346101,"858 N Formosa Ave, Los Angeles, CA 90046, USA",2
12020034,34.10407,-118.377359,"8530 Brier Dr, Los Angeles, CA 90046, USA",3
12020510,34.100774,-118.370408,"1635 Woods Dr, West Hollywood, CA 90069, USA",2
12038361,34.1164,-118.278748,"3651 Amesbury Rd, Los Angeles, CA 90027, USA",3
12042493,34.232597,-118.256739,"3549 Community Ave, Glendale, CA 91214, USA",1
12056513,34.166553,-118.276637,"1260 Graynold Ave, Glendale, CA 91202, USA",2
12057034,34.174851,-118.275984,"1614 Cleveland Rd, Glendale, CA 91202, USA",1
12094936,34.155961,-118.173628,"651 Linda Vista Ave, Pasadena, CA 91105, USA",1
12098274,34.141005,-118.173889,"124 Club Rd, Pasadena, CA 91105, USA",2
12102045,34.134576,-118.134925,"656 S Oak Knoll Ave, Pasadena, CA 91106, USA",3
12106495,34.16972,-118.155328,"1386 Glen Ave, Pasadena, CA 91103, USA",2
12118619,34.159555,-118.11059,"1925 Paloma St, Pasadena, CA 91104, USA",2
12121640,34.158272,-118.11543,"1701 E Orange Grove Blvd, Pasadena, CA 91104, USA",2
12137393,34.146834,-118.057765,"871 San Vicente Rd, Arcadia, CA 91007, USA",2
12148257,34.223015,-118.238221,"2709 Foothill Blvd, La Crescenta, CA 91214, USA",2
